Start Date,End Date,Portfolio name,Currency,Campaign Name,Ad Group Name,Targeting,Match Type,Customer Search Term,Impressions,Clicks,Click-Thru Rate (CTR),Cost Per Click (CPC),Spend,7 Day Total Sales ,Total Advertising Cost of Sales (ACOS) ,Total Return on Advertising Spend (ROAS),7 Day Total Orders (#),7 Day Total Units (#),7 Day Conversion Rate,7 Day Advertised SKU Units (#),7 Day Other SKU Units (#),7 Day Advertised SKU Sales ,7 Day Other SKU Sales 
"Mar 05, 2022","Mar 05, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,dark seafoam quilt,10,1,10.0000%,$0.45,$0.45,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 03, 2022","Mar 06, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,denim quilt,129,2,1.5504%,$0.47,$0.94,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 04, 2022","Mar 04, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,denim quilt full,5,1,20.0000%,$0.46,$0.46,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 05, 2022","Mar 06, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,dusty rose quilt,9,2,22.2222%,$0.45,$0.90,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 01, 2022","Mar 01, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,ebern designs sage quilt,10,1,10.0000%,$0.46,$0.46,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 28, 2022","Feb 28, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,emerald green quilt,55,2,3.6364%,$0.34,$0.68,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 06, 2022","Mar 06, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,farmhouse quilt,22,2,9.0909%,$0.45,$0.90,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 03, 2022","Mar 03, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,full bed quilt,23,1,4.3478%,$0.46,$0.46,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 28, 2022","Feb 28, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,full size quilt,61,2,3.2787%,$0.40,$0.79,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 01, 2022","Mar 01, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,full size quilt bedding red,1,1,100.0000%,$0.46,$0.46,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 05, 2022","Mar 05, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,grape colored cotton quilt,1,1,100.0000%,$0.45,$0.45,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 28, 2022","Feb 28, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,green microfiber quilt,4,1,25.0000%,$0.27,$0.27,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 28, 2022","Mar 03, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,green quilt,250,2,0.8000%,$0.40,$0.79,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 03, 2022","Mar 03, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,green swiss dot quilt,1,1,100.0000%,$0.49,$0.49,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 03, 2022","Mar 03, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,heavyweight quilt,3,1,33.3333%,$0.49,$0.49,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 04, 2022","Mar 04, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,hotel grand quilt,5,1,20.0000%,$0.46,$0.46,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 05, 2022","Mar 05, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,hotel quilt,253,1,0.3953%,$0.41,$0.41,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 06, 2022","Mar 06, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,hotel quilts,908,3,0.3304%,$0.43,$1.29,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 04, 2022","Mar 04, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,ink & ivy quilt,2,1,50.0000%,$0.46,$0.46,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 04, 2022","Mar 04, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,jade colored quilt,2,1,50.0000%,$0.44,$0.44,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 02, 2022","Mar 02, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,japanese indigo quilt,2,1,50.0000%,$0.46,$0.46,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 04, 2022","Mar 04, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,jersey quilt,14,1,7.1429%,$0.46,$0.46,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 06, 2022","Mar 06, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,josie cotton quilt,1,1,100.0000%,$0.45,$0.45,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 02, 2022","Mar 02, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,kantha quilt,46,1,2.1739%,$0.35,$0.35,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 03, 2022","Mar 03, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,kantha quilts,8,1,12.5000%,$0.46,$0.46,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 03, 2022","Mar 03, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,kasentex red quilt,1,1,100.0000%,$0.49,$0.49,59.99,0.01,122.43,1,1,100.0000%,0,1,$0.00,$59.99
"Mar 05, 2022","Mar 05, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,kids double bed quilt,2,1,50.0000%,$0.45,$0.45,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 05, 2022","Mar 05, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,kind linnea quilt,4,1,25.0000%,$0.27,$0.27,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 01, 2022","Mar 01, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,king quilt,115,7,6.0870%,$0.46,$3.22,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 05, 2022","Mar 05, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,king quilt sets clearance prime,1,1,100.0000%,$0.44,$0.44,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 04, 2022","Mar 05, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,king size quilt,132,4,3.0303%,$0.45,$1.78,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 05, 2022","Mar 05, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,king size quilts for bed,18,3,16.6667%,$0.45,$1.34,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 05, 2022","Mar 05, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,lacoste stitch quilt,1,1,100.0000%,$0.44,$0.44,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 05, 2022","Mar 05, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,leaf quilt,1,1,100.0000%,$0.45,$0.45,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 06, 2022","Mar 06, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,levtex holiday quilt,7,3,42.8571%,$0.45,$1.35,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 01, 2022","Mar 01, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,light green quilt cotton,1,1,100.0000%,$0.46,$0.46,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 04, 2022","Mar 04, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,lightweight quilt,9,1,11.1111%,$0.46,$0.46,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 06, 2022","Mar 06, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,lime quilt,1,1,100.0000%,$0.45,$0.45,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 04, 2022","Mar 04, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,livewell prewashed quilt,3,1,33.3333%,$0.27,$0.27,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 02, 2022","Mar 02, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,lyocell quilt,1,1,100.0000%,$0.46,$0.46,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 03, 2022","Mar 03, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,minimalist quilt full,2,1,50.0000%,$0.49,$0.49,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 05, 2022","Mar 05, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,mint and gold quilt,1,1,100.0000%,$0.30,$0.30,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 04, 2022","Mar 06, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,mint quilt,14,2,14.2857%,$0.46,$0.91,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 03, 2022","Mar 03, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,modern bed quilt,1,1,100.0000%,$0.49,$0.49,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 02, 2022","Mar 03, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,modern quilt,230,2,0.8696%,$0.48,$0.95,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 05, 2022","Mar 05, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,moss green quilt,14,1,7.1429%,$0.45,$0.45,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 28, 2022","Feb 28, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,navy satin trim quilt,2,1,50.0000%,$0.34,$0.34,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 28, 2022","Feb 28, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,neutral quilt,44,1,2.2727%,$0.31,$0.31,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 01, 2022","Mar 01, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,nordic quilt,1,1,100.0000%,$0.46,$0.46,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 03, 2022","Mar 03, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,olive green and tan reversible quilt,4,1,25.0000%,$0.49,$0.49,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 28, 2022","Feb 28, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,olive green quilt,60,2,3.3333%,$0.42,$0.83,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 03, 2022","Mar 03, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,organic cotton quilt,7,1,14.2857%,$0.46,$0.46,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 04, 2022","Mar 04, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,patch quilt throw,9,1,11.1111%,$0.45,$0.45,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 28, 2022","Feb 28, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,pattern breathable quilt,16,1,6.2500%,$0.42,$0.42,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 06, 2022","Mar 06, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,pick stitch quilt,47,1,2.1277%,$0.45,$0.45,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 06, 2022","Mar 06, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,pintuck stitch quilt,1,1,100.0000%,$0.45,$0.45,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 04, 2022","Mar 04, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,pre-washed microfiber quilt,6,1,16.6667%,$0.44,$0.44,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 05, 2022","Mar 05, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,prewashed quilt,3,1,33.3333%,$0.45,$0.45,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 05, 2022","Mar 05, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,queen lightweight quilt,2,1,50.0000%,$0.45,$0.45,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 28, 2022","Feb 28, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,queen size quilt,4,1,25.0000%,$0.37,$0.37,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 28, 2022","Feb 28, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,"quilt (70"" x 90"")",2,1,50.0000%,$0.42,$0.42,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 04, 2022","Mar 04, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,quilt bedding,19,1,5.2632%,$0.46,$0.46,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 06, 2022","Mar 06, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,quilt bedspread,5,1,20.0000%,$0.45,$0.45,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 03, 2022","Mar 03, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,quilt bright pastel,4,1,25.0000%,$0.49,$0.49,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 28, 2022","Feb 28, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,quilt for hospital bed,7,1,14.2857%,$0.40,$0.40,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 03, 2022","Mar 03, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,quilt full,53,2,3.7736%,$0.44,$0.88,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 05, 2022","Mar 05, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,quilt hanger frame,1,1,100.0000%,$0.45,$0.45,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 02, 2022","Mar 02, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,quilt rack stand for living room freestanding,1,1,100.0000%,$0.46,$0.46,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 02, 2022","Mar 02, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,quilt scalloped edge,1,1,100.0000%,$0.46,$0.46,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 05, 2022","Mar 05, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,quilt throw tropical floral,3,1,33.3333%,$0.44,$0.44,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 02, 2022","Mar 02, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,quilt to lay on the bed,1,1,100.0000%,$0.46,$0.46,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 03, 2022","Mar 03, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,quilt with matching shams,1,1,100.0000%,$0.49,$0.49,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 28, 2022","Feb 28, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,quilts and shams from collection etc,8,1,12.5000%,$0.42,$0.42,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 04, 2022","Mar 04, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,quilts for full size bed,53,1,1.8868%,$0.17,$0.17,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 28, 2022","Feb 28, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,quilts hotel collection,1051,2,0.1903%,$0.37,$0.74,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 01, 2022","Mar 01, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,quilts queen size,37,3,8.1081%,$0.42,$1.25,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 06, 2022","Mar 06, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,red full quilt cotton,3,1,33.3333%,$0.45,$0.45,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 28, 2022","Feb 28, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,red pillowfort quilt,3,1,33.3333%,$0.42,$0.42,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 02, 2022","Mar 02, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,reversible all season country quilt,48,1,2.0833%,$0.46,$0.46,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 01, 2022","Mar 01, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,reversible cotton quilt-luxury double sided ocen,2,1,50.0000%,$0.46,$0.46,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 06, 2022","Mar 06, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,rivulets quilt,1,1,100.0000%,$0.45,$0.45,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 06, 2022","Mar 06, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,rust colored quilt,20,1,5.0000%,$0.45,$0.45,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 28, 2022","Feb 28, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,rust kantha quilt,17,2,11.7647%,$0.36,$0.72,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 02, 2022","Mar 05, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,sage green quilt,356,4,1.1236%,$0.46,$1.82,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 03, 2022","Mar 03, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,sage green quilt blanket,2,1,50.0000%,$0.49,$0.49,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 06, 2022","Mar 06, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,sage green quilt full,7,1,14.2857%,$0.45,$0.45,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 02, 2022","Mar 02, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,sage green quilts,16,1,6.2500%,$0.46,$0.46,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
