Start Date,End Date,Portfolio name,Currency,Campaign Name,Ad Group Name,Targeting,Match Type,Customer Search Term,Impressions,Clicks,Click-Thru Rate (CTR),Cost Per Click (CPC),Spend,7 Day Total Sales ,Total Advertising Cost of Sales (ACOS) ,Total Return on Advertising Spend (ROAS),7 Day Total Orders (#),7 Day Total Units (#),7 Day Conversion Rate,7 Day Advertised SKU Units (#),7 Day Other SKU Units (#),7 Day Advertised SKU Sales ,7 Day Other SKU Sales 
"Mar 27, 2022","Mar 27, 2022",Quilt Set,USD,1702 TEIKA,Generic,king quilt,BROAD,textured quilts king blue,1,1,100.0000%,$0.23,$0.23,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 21, 2022","Mar 21, 2022",Quilt Set,USD,1702 TEIKA,Generic,king quilt,BROAD,waterproof king quilt,1,1,100.0000%,$0.25,$0.25,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 27, 2022","Mar 27, 2022",Quilt Set,USD,1702 TEIKA,Generic,queen quilt,BROAD,queen quilt,1,1,100.0000%,$0.04,$0.04,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 22, 2022","Mar 22, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,120x120 quilt,19,1,5.2632%,$0.35,$0.35,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 25, 2022","Mar 25, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,all kind of green quilts,5,1,20.0000%,$0.20,$0.20,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 23, 2022","Mar 23, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,amish quilts handmade,1,1,100.0000%,$0.30,$0.30,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 26, 2022","Mar 26, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,bedding quilt,1,1,100.0000%,$0.30,$0.30,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 24, 2022","Mar 24, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,best airbnb quilt,2,1,50.0000%,$0.30,$0.30,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 26, 2022","Mar 26, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,blush quilt,32,1,3.1250%,$0.28,$0.28,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 21, 2022","Mar 21, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,chezmoi quilt,3,1,33.3333%,$0.35,$0.35,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 23, 2022","Mar 23, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,cooling quilt,7,1,14.2857%,$0.26,$0.26,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 25, 2022","Mar 25, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,cotton jersey quilt,1,1,100.0000%,$0.33,$0.33,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 22, 2022","Mar 22, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,cotton kantha quilt,0,1,,$0.35,$0.35,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 22, 2022","Mar 22, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,cotton king quilt,3,1,33.3333%,$0.35,$0.35,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 23, 2022","Mar 23, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,cotton quilt,51,3,5.8824%,$0.31,$0.92,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 23, 2022","Mar 23, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,cotton quilt king,2,1,50.0000%,$0.30,$0.30,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 27, 2022","Mar 27, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,cotton quilts queen size clearance,1,1,100.0000%,$0.30,$0.30,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 22, 2022","Mar 22, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,cotton tufted quilt,1,1,100.0000%,$0.33,$0.33,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 24, 2022","Mar 24, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,cream quilt king,1,1,100.0000%,$0.33,$0.33,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 26, 2022","Mar 26, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,crescent stitch quilt,1,1,100.0000%,$0.33,$0.33,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 23, 2022","Mar 23, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,diamond tufted quilt,1,1,100.0000%,$0.07,$0.07,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 21, 2022","Mar 21, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,edens garden quilt,9,1,11.1111%,$0.35,$0.35,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 21, 2022","Mar 22, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,emerald green quilt,23,2,8.6957%,$0.35,$0.70,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 25, 2022","Mar 25, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,family friendly quilt,3,1,33.3333%,$0.33,$0.33,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 21, 2022","Mar 21, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,fitted quilt,1,1,100.0000%,$0.35,$0.35,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 26, 2022","Mar 26, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,full size quilt,14,2,14.2857%,$0.28,$0.55,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 21, 2022","Mar 21, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,green quilt,97,1,1.0309%,$0.27,$0.27,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 21, 2022","Mar 21, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,greige quilt,1,1,100.0000%,$0.29,$0.29,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 23, 2022","Mar 27, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,king quilt,189,8,4.2328%,$0.31,$2.51,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 24, 2022","Mar 24, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,king quilt soft,3,2,66.6667%,$0.32,$0.64,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 22, 2022","Mar 22, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,king quilts,3,2,66.6667%,$0.34,$0.68,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 23, 2022","Mar 23, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,king size cotton quilt,2,1,50.0000%,$0.30,$0.30,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 23, 2022","Mar 23, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,king size quilts,14,1,7.1429%,$0.30,$0.30,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 23, 2022","Mar 23, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,levtex holiday quilt,5,1,20.0000%,$0.30,$0.30,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 24, 2022","Mar 24, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,lightweight quilts queen size,1,1,100.0000%,$0.33,$0.33,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 22, 2022","Mar 22, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,modern japanese red quilt,1,1,100.0000%,$0.32,$0.32,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 21, 2022","Mar 21, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,modern quilt,98,1,1.0204%,$0.31,$0.31,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 23, 2022","Mar 23, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,mustard quilt,3,1,33.3333%,$0.14,$0.14,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 27, 2022","Mar 27, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,mustard quilt king,2,1,50.0000%,$0.30,$0.30,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 24, 2022","Mar 24, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,mustard quilt throw,8,1,12.5000%,$0.25,$0.25,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 21, 2022","Mar 26, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,neutral quilt,50,2,4.0000%,$0.26,$0.52,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 25, 2022","Mar 25, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,ny loft quilts,1,1,100.0000%,$0.30,$0.30,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 22, 2022","Mar 22, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,peach colored quilt,3,1,33.3333%,$0.35,$0.35,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 24, 2022","Mar 24, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,pet friendly spring quilt,5,1,20.0000%,$0.33,$0.33,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 27, 2022","Mar 27, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,pick stitch quilt,21,1,4.7619%,$0.30,$0.30,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 26, 2022","Mar 26, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,polyester quilt,15,3,20.0000%,$0.28,$0.85,54.99,0.02,64.69,1,1,33.3333%,0,1,$0.00,$54.99
"Mar 23, 2022","Mar 24, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,queen quilt,38,3,7.8947%,$0.32,$0.96,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 23, 2022","Mar 26, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,queen quilt bedding set,5,2,40.0000%,$0.30,$0.60,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 24, 2022","Mar 24, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,queen size quilt,9,1,11.1111%,$0.33,$0.33,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 27, 2022","Mar 27, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,quilt cotton,2,1,50.0000%,$0.30,$0.30,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 24, 2022","Mar 24, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,quilt king size,13,1,7.6923%,$0.33,$0.33,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 23, 2022","Mar 23, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,quilt set king,1,1,100.0000%,$0.30,$0.30,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 25, 2022","Mar 25, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,quilts hotel collection,45,1,2.2222%,$0.33,$0.33,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 24, 2022","Mar 24, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,rachel zoe micro channel quilt,2,1,50.0000%,$0.23,$0.23,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 26, 2022","Mar 26, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,reddington quilt collection,1,1,100.0000%,$0.33,$0.33,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 23, 2022","Mar 23, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,sage green quilt,182,1,0.5495%,$0.30,$0.30,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 21, 2022","Mar 21, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,sage quilt,103,1,0.9709%,$0.35,$0.35,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 23, 2022","Mar 23, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,sage sage green quilt,7,1,14.2857%,$0.30,$0.30,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 25, 2022","Mar 25, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,sea and sand home quilt,2,1,50.0000%,$0.33,$0.33,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 25, 2022","Mar 25, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,shabby chic quilt,10,1,10.0000%,$0.23,$0.23,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 24, 2022","Mar 24, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,stone washed navy quilt,9,1,11.1111%,$0.31,$0.31,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 22, 2022","Mar 22, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,stone washed quilt full,2,1,50.0000%,$0.35,$0.35,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 22, 2022","Mar 22, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,stone washed quilt set,2,1,50.0000%,$0.35,$0.35,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 24, 2022","Mar 24, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,stonewashed quilt,7,1,14.2857%,$0.33,$0.33,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 21, 2022","Mar 21, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,sunstyle home quilt,2,1,50.0000%,$0.35,$0.35,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 25, 2022","Mar 25, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,tahari quilt,4,1,25.0000%,$0.33,$0.33,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 24, 2022","Mar 24, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,tan quilt,4,1,25.0000%,$0.33,$0.33,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 25, 2022","Mar 25, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,textured quilt king,4,1,25.0000%,$0.33,$0.33,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 25, 2022","Mar 25, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,thin quilt queen,7,1,14.2857%,$0.33,$0.33,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 26, 2022","Mar 26, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,tracy porter quilt,1,1,100.0000%,$0.33,$0.33,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 21, 2022","Mar 21, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,turquoise cotton quilt,2,1,50.0000%,$0.35,$0.35,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 26, 2022","Mar 26, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilt,BROAD,velour quilt,1,1,100.0000%,$0.33,$0.33,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 23, 2022","Mar 23, 2022",Quilt Set,USD,1702 TEIKA,Generic,quilts queen size,BROAD,queen size quilt,36,1,2.7778%,$0.29,$0.29,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 26, 2022","Mar 26, 2022",Quilt Set,USD,1702,All Sizes,*,BROAD,100% cotton coverlet solid color,3,1,33.3333%,$0.42,$0.42,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 27, 2022","Mar 27, 2022",Quilt Set,USD,1702,All Sizes,*,BROAD,100% cotton king quilt,6,1,16.6667%,$0.42,$0.42,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 24, 2022","Mar 24, 2022",Quilt Set,USD,1702,All Sizes,*,BROAD,100% cotton quilt king,67,1,1.4925%,$0.27,$0.27,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 23, 2022","Mar 23, 2022",Quilt Set,USD,1702,All Sizes,*,BROAD,100% polyester bedding,1,1,100.0000%,$0.36,$0.36,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 26, 2022","Mar 26, 2022",Quilt Set,USD,1702,All Sizes,*,BROAD,3-piece queen,1,1,100.0000%,$0.42,$0.42,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 23, 2022","Mar 23, 2022",Quilt Set,USD,1702,All Sizes,*,BROAD,aqua bedding queen,1,1,100.0000%,$0.36,$0.36,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 23, 2022","Mar 23, 2022",Quilt Set,USD,1702,All Sizes,*,BROAD,aqua bedding sets king,17,1,5.8824%,$0.24,$0.24,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 26, 2022","Mar 26, 2022",Quilt Set,USD,1702,All Sizes,*,BROAD,aqua blanket cotton,3,1,33.3333%,$0.42,$0.42,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 22, 2022","Mar 22, 2022",Quilt Set,USD,1702,All Sizes,*,BROAD,aqua color home decor,1,1,100.0000%,$0.29,$0.29,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 23, 2022","Mar 27, 2022",Quilt Set,USD,1702,All Sizes,*,BROAD,aqua coverlet,11,3,27.2727%,$0.42,$1.26,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 23, 2022","Mar 23, 2022",Quilt Set,USD,1702,All Sizes,*,BROAD,aqua coverlet set,5,1,20.0000%,$0.36,$0.36,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 23, 2022","Mar 23, 2022",Quilt Set,USD,1702,All Sizes,*,BROAD,aqua glasses,1,1,100.0000%,$0.36,$0.36,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 24, 2022","Mar 24, 2022",Quilt Set,USD,1702,All Sizes,*,BROAD,autumn quilt sets queen,1,1,100.0000%,$0.15,$0.15,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 23, 2022","Mar 27, 2022",Quilt Set,USD,1702,All Sizes,*,BROAD,b01n29i4ik,34,2,5.8824%,$0.40,$0.80,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 27, 2022","Mar 27, 2022",Quilt Set,USD,1702,All Sizes,*,BROAD,b0725znrd6,10,1,10.0000%,$0.23,$0.23,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 27, 2022","Mar 27, 2022",Quilt Set,USD,1702,All Sizes,*,BROAD,b07flh4x2y,150,1,0.6667%,$0.43,$0.43,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 27, 2022","Mar 27, 2022",Quilt Set,USD,1702,All Sizes,*,BROAD,b07fm12p9w,63,1,1.5873%,$0.44,$0.44,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 27, 2022","Mar 27, 2022",Quilt Set,USD,1702,All Sizes,*,BROAD,b07jvq2h43,70,1,1.4286%,$0.44,$0.44,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 22, 2022","Mar 27, 2022",Quilt Set,USD,1702,All Sizes,*,BROAD,b07m6lw93w,832,3,0.3606%,$0.39,$1.16,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 22, 2022","Mar 26, 2022",Quilt Set,USD,1702,All Sizes,*,BROAD,b07npy117q,38,2,5.2632%,$0.38,$0.75,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 27, 2022","Mar 27, 2022",Quilt Set,USD,1702,All Sizes,*,BROAD,b07npywcx5,48,1,2.0833%,$0.44,$0.44,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 26, 2022","Mar 26, 2022",Quilt Set,USD,1702,All Sizes,*,BROAD,b07nq1sl3f,23,1,4.3478%,$0.25,$0.25,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 27, 2022","Mar 27, 2022",Quilt Set,USD,1702,All Sizes,*,BROAD,b07qy9vlwc,2,1,50.0000%,$0.44,$0.44,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 24, 2022","Mar 24, 2022",Quilt Set,USD,1702,All Sizes,*,BROAD,b07v49wvp1,12,1,8.3333%,$0.37,$0.37,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 27, 2022","Mar 27, 2022",Quilt Set,USD,1702,All Sizes,*,BROAD,b07wyvwjsx,194,1,0.5155%,$0.44,$0.44,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 27, 2022","Mar 27, 2022",Quilt Set,USD,1702,All Sizes,*,BROAD,b087rgysy2,18,1,5.5556%,$0.31,$0.31,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 24, 2022","Mar 24, 2022",Quilt Set,USD,1702,All Sizes,*,BROAD,b089yffzfd,2,1,50.0000%,$0.32,$0.32,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 22, 2022","Mar 22, 2022",Quilt Set,USD,1702,All Sizes,*,BROAD,b08g4g8z41,8,1,12.5000%,$0.44,$0.44,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 22, 2022","Mar 23, 2022",Quilt Set,USD,1702,All Sizes,*,BROAD,b08g4tf174,37,2,5.4054%,$0.39,$0.78,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 23, 2022","Mar 27, 2022",Quilt Set,USD,1702,All Sizes,*,BROAD,b08ryn6spy,37,2,5.4054%,$0.41,$0.81,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 22, 2022","Mar 26, 2022",Quilt Set,USD,1702,All Sizes,*,BROAD,b08twg15rp,47,3,6.3830%,$0.40,$1.19,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 27, 2022","Mar 27, 2022",Quilt Set,USD,1702,All Sizes,*,BROAD,b08yp76wqc,2,1,50.0000%,$0.44,$0.44,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Mar 27, 2022","Mar 27, 2022",Quilt Set,USD,1702,All Sizes,*,BROAD,b08z7n91yp,3,1,33.3333%,$0.13,$0.13,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
